,year,sex,age,continent,iso_alpha,log_population,log_suicides/100k pop,log_gdp_per_capita ($),log_gini_index,log_unemployment,log_hdi,log_ppp
11806,2004,female,25-34,NA,JAM,12.240024695930773,0.0,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
11807,2004,female,35-54,NA,JAM,12.67996557662656,0.0,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
11808,2004,female,5-14,NA,JAM,12.533630264761813,0.0,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
11809,2004,female,55-74,NA,JAM,11.871047361567872,0.0,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
11810,2004,female,75+,NA,JAM,10.927052966881327,0.0,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
11811,2004,male,15-24,NA,JAM,12.420098759039483,0.0,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
11812,2004,male,25-34,NA,JAM,12.194323898495625,0.0,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
11813,2004,male,35-54,NA,JAM,12.608228952254265,0.0,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
11814,2004,male,5-14,NA,JAM,12.580978884830216,0.0,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
11815,2004,male,75+,NA,JAM,10.716349235602204,0.0,8.323608442343572,1.576801555770527,1.2587214822552637,0.43125916125040614,1.4985272451228147
11816,2005,male,25-34,NA,JAM,12.183136614247116,2.0347056478384444,8.41316512099219,1.5634745467464117,1.2545733143352509,0.43125916125040614,1.5152745987833725
11817,2005,male,55-74,NA,JAM,11.83985950008702,1.80005827204275,8.41316512099219,1.5634745467464117,1.2545733143352509,0.43125916125040614,1.5152745987833725
11818,2005,male,35-54,NA,JAM,12.62572332759699,1.7227665977411035,8.41316512099219,1.5634745467464117,1.2545733143352509,0.43125916125040614,1.5152745987833725
11819,2005,male,75+,NA,JAM,10.728736979978141,1.682688374173693,8.41316512099219,1.5634745467464117,1.2545733143352509,0.43125916125040614,1.5152745987833725
11820,2005,male,15-24,NA,JAM,12.43671997296529,1.2178757094949273,8.41316512099219,1.5634745467464117,1.2545733143352509,0.43125916125040614,1.5152745987833725
11821,2005,female,35-54,NA,JAM,12.711931957559772,0.9202827531436926,8.41316512099219,1.5634745467464117,1.2545733143352509,0.43125916125040614,1.5152745987833725
11822,2005,female,25-34,NA,JAM,12.227863491088296,0.3987761199573678,8.41316512099219,1.5634745467464117,1.2545733143352509,0.43125916125040614,1.5152745987833725
11823,2005,female,15-24,NA,JAM,12.407125995043652,0.3435897043900769,8.41316512099219,1.5634745467464117,1.2545733143352509,0.43125916125040614,1.5152745987833725
11824,2005,female,5-14,NA,JAM,12.532923747107333,0.3074846997479606,8.41316512099219,1.5634745467464117,1.2545733143352509,0.43125916125040614,1.5152745987833725
