Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
OECD members,OED,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107064284,0.094761267,0.093829365,0.086717959,0.084522459,0.084240434,0.088860433,0.085401538,0.073174786,0.08009561,0.09198298,0.085902028,0.088542133,0.095921896,0.10555748,0.125365506,0.138268698,0.145779339,0.191261184,0.14211738,0.162444947,0.184847802,0.188951403,0.190663323,0.199446067,0.198082402,0.194321051,0.200041279,0.216882202,0.206942463,
Other small states,OSS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.440944448,5.973064861,6.435737013,6.842446317,7.572213259,8.381349249,8.919845623,9.9421922,10.5714613,11.03191149,11.19221527,11.53361189,11.77741108,11.93946316,12.47874456,13.05053209,13.99222107,14.61739589,16.23174938,19.43810008,21.29899384,24.96168137,26.63530922,28.52172089,30.40348053,31.46785736,32.3776474,33.58892059,33.59655552,35.79767704,
Panama,PAN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516122373,0.501699553,0.515346589,0.521314242,0.529196922,0.520747525,0.506564727,0.505989304,0.50534884,0.502352845,0.485235257,0.479702597,0.480125589,0.476704698,0.473328948,0.467055742,0.462267508,0.471895216,0.497735496,0.5259343,0.533343038,0.552960157,0.574011803,0.571320415,0.558843911,0.538338184,0.51544106,0.497470468,0.49024713,0.478862212,
Peru,PER,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073687446,0.34073313,0.563876766,0.806325113,1.000161861,1.112641602,1.198486786,1.263978224,1.317044037,1.336398326,1.353251045,1.330234008,1.310948097,1.310261194,1.356025905,1.361138606,1.42230878,1.40574847,1.394139903,1.412145255,1.475594664,1.542905331,1.599306464,1.616158843,1.645859241,1.714085579,1.743263602,1.749454975,1.742285944,1.735681745,
Philippines,PHL,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.23534413,8.155327513,8.606135829,8.98132781,9.672143628,10.18883203,10.77216072,11.24869082,12.28673068,12.90943204,13.78370189,14.24571988,14.61725897,14.8088467,15.2700967,15.68414381,16.00161092,16.07609939,16.90148125,17.2329124,17.77897349,18.09765434,18.06898308,18.42586708,18.8760128,19.00100899,18.94860458,19.38501167,19.63190429,19.40498688,
Palau,PLW,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.777543366,0.766662463,0.757792424,0.72561287,0.722987814,0.777602196,0.765513471,0.755465459,0.784100179,0.787859307,0.77055862,0.749237503,0.779911158,0.825901208,0.833795473,0.890509633,0.928065725,0.900507626,0.828057941,0.811770038,
Papua New Guinea,PNG,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726372281,0.751758338,0.756146873,0.72021112,0.756298826,0.85818751,0.8580261,0.914555961,1.035908285,1.134196311,1.254753754,1.312712971,1.451098126,1.503556865,1.434968037,1.561152292,1.658189831,1.676937808,1.772631353,1.673382153,1.818148171,1.859033404,1.813567687,1.846219589,1.911250953,1.868263934,1.895678572,2.003889959,2.147900305,2.107461251,
Poland,POL,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266545,0.40029,0.542539,0.692384,0.930321,1.166157,1.354124,1.513514,1.655067,1.737656,1.832369,1.836811,1.799795,1.806327,1.831563,1.867595,1.852931,1.856189,1.842243,1.867782,1.803438,1.801424,1.796168,1.762045,1.767142,1.765116,1.732843,1.737332,1.693585,1.713336,
Pre-demographic dividend,PRE,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644579785,0.642968312,0.644838346,0.641796558,0.648349826,0.652651237,0.665985633,0.663418302,0.69775923,0.697958523,0.705192363,0.728043485,0.734981317,0.753456512,0.724222896,0.748630659,0.766554416,0.774737602,0.809822664,0.843740275,0.854823158,0.857175412,0.857657605,0.859537826,0.860421767,0.874984382,0.891701799,0.905278277,0.904848404,0.912016191,
"Korea, Dem. People’s Rep.",PRK,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47711,0.508051,0.553587,0.580664,0.609899,0.617855,0.629844,0.641364,0.656809,0.660642,0.660828,0.670763,0.672081,0.670488,0.676708,0.664259,0.641013,0.647602,0.636148,0.626868,0.622647,0.623083,0.605398,0.583607,0.578868,0.584947,0.571416,0.573856,0.5537,0.547768,
Paraguay,PRY,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.8968706,379.8999642,423.7442319,464.5201411,511.9929897,557.0236739,609.4840044,619.5892961,712.3085171,777.1632672,871.6450156,971.7983481,1128.381841,1275.578935,1389.145037,1521.679123,1607.781715,1763.558952,1940.853147,1998.257872,2065.925292,2126.669922,2288.408203,2309.777344,2383.450928,2453.159668,2507.399658,2534.376709,2528.106774,2551.040215,
West Bank and Gaza,PSE,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571808537,0.603664421,0.608315549,0.575076771,0.5381257,0.514397153,0.555689971,0.556512494,0.555998059,0.534257998,0.494992541,0.480309462,0.491344065,0.501315593,0.575389055,0.581615535,0.650784095,0.672017651,0.61193669,0.647117803,0.608354215,0.549535452,0.559459893,0.565527495,0.550411606,0.560550602,
Pacific island small states,PSS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.126933916,1.048138675,1.062865212,1.222720823,1.346723556,1.704941348,1.793234994,1.937893159,2.336219706,1.75703689,1.858015752,2.152514458,2.186445713,2.239636898,2.364978075,2.468180418,2.503818512,2.345949888,2.574471402,2.40352989,
Romania,ROU,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000701943,0.002003023,0.005872417,0.018776075,0.043940846,0.061946669,0.087842234,0.203271759,0.29657683,0.438331704,0.615916073,0.813336974,0.978353701,1.177888448,1.269803761,1.401275815,1.401305265,1.489727516,1.566242251,1.566072897,1.536467314,1.550036153,1.563589622,1.606224345,1.628364871,1.662871027,1.596928076,1.608437322,1.619778111,1.64222499,
Russian Federation,RUS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000542313,0.00119933,0.018649362,0.179962183,0.717657762,1.71517,2.455975,2.778421,3.258399,5.539641,7.301404,8.322817,9.273504,9.866787,11.556843,12.736131,12.618288,13.984503,14.341196,14.016913,15.821142,18.443729,19.56826,19.505592,20.998875,23.562632,24.192337,24.0504,24.297159,24.823776,
Rwanda,RWA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.74934708,66.45192214,69.7033288,77.53452072,88.96399676,131.808986,143.575482,163.1900941,164.9695312,156.903657,158.4934972,156.8698032,146.3424371,172.9376804,187.078707,197.7847085,196.7021412,216.328124,242.8891521,258.2696262,263.4536608,276.649231,299.2391357,302.8948059,297.0718079,299.6150208,311.4761047,325.1262207,315.2658592,317.182455,
South Asia,SAS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84569245,0.799520749,0.779387634,0.748677938,0.741051334,0.768062374,0.813407219,0.827283269,0.704087096,0.794624731,0.862342677,0.82993859,0.865683921,0.869588903,0.940416843,1.095774453,1.18667036,1.253108749,1.446642044,1.210102629,1.401800791,1.586354256,1.650196671,1.666466355,1.646280527,1.591296554,1.638920188,1.649027228,1.795076844,1.769446128,
Sudan,SDN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005195014,0.009485983,0.019405633,0.03743669,0.095031688,0.190399736,0.247859792,0.359599131,0.418403289,0.477712431,0.513307237,0.5103622,0.539538502,0.580923893,0.654360037,0.689325603,0.731815947,0.760202762,0.85195681,0.878988871,1.038993043,1.231475711,1.639186382,2.207169056,2.620960236,2.968422651,3.373430014,4.618968964,7.153288292,10.50084686,
Senegal,SEN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.3126215,170.2703895,164.929513,160.9034428,210.9311804,221.8211489,227.2355569,227.96445,231.6399502,229.1507635,228.4786667,229.4186374,233.2988106,230.2191825,225.3723495,223.9913843,226.0911314,231.8854509,242.3286539,238.1101852,237.8981379,241.276062,245.5998077,247.2119141,243.6183319,242.5952148,244.6577148,246.7866669,239.7435606,239.1227599,
Singapore,SGP,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.970573713,0.98046411,0.971921911,0.98221377,0.994961171,1.005241439,1.002035149,0.995702677,0.971579793,0.923435777,0.938133473,0.901324603,0.879405593,0.847940655,0.859346057,0.849282868,0.839551525,0.865959231,0.837661973,0.855940656,0.855410661,0.846737742,0.845871925,0.858816922,0.863950789,0.87959981,0.878305554,0.885979891,0.891630592,0.875475198,
Solomon Islands,SLB,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.516643281,1.573436123,1.741588328,1.932450189,2.023495931,2.188616206,2.444527691,2.644470018,2.899114422,3.116228218,3.239704801,3.532784945,3.84297328,3.89505166,3.999899871,4.434973801,4.68579278,5.058226148,5.352392798,5.668071849,5.942322593,6.374862124,6.704744089,6.699083981,6.834401283,7.004706126,6.935291302,6.901722381,7.020845625,6.977049646,
Sierra Leone,SLE,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.33486277,64.91176421,115.5220743,143.0198863,175.12403,229.1571439,291.6035872,293.1182399,358.7694332,414.4715579,418.7107902,712.2520143,673.7023089,748.3525549,822.126971,929.881101,1013.844592,1054.424067,1137.670997,1216.924621,1409.532604,1620.575073,1750.4375,1778.180054,1808.754761,1881.810669,1975.343994,2244.994629,2485.852788,2649.030525,
El Salvador,SLV,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313500734,0.325746874,0.329392934,0.349416832,0.375660674,0.408154943,0.427170104,0.434151233,0.4474715,0.445494483,0.450022162,0.454965487,0.454611355,0.45957349,0.459681141,0.464820182,0.47068787,0.478461023,0.483797028,0.479862942,0.486892677,0.505120277,0.524124146,0.510317266,0.496190518,0.487724572,0.473463237,0.462530196,0.46090099,0.456906579,
San Marino,SMR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74867822,0.753875406,0.754699054,0.757151781,0.760930767,0.766960922,0.771439125,0.766320878,0.755566687,0.748129312,0.714188223,0.720401068,0.722095696,0.723987959,0.7102569,0.714521128,0.726226981,0.690037463,0.691402237,0.689131267,0.682678095,0.681416995,,
Somalia,SOM,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8001.031314,8005.592998,8325.863347,8129.271431,7941.63533,7916.910752,8229.531086,,,
Serbia,SRB,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.618682251,2.941236199,3.494482215,4.299234634,5.420286477,9.595808632,17.8231225,20.3576844,22.65912247,24.11390025,27.03278796,28.86306658,30.46204438,31.32468983,33.2381944,34.80677315,36.32374975,37.98231488,39.32281033,39.80188727,40.73741796,40.45516408,40.69101712,39.70923049,40.01473935,
Sub-Saharan Africa (excluding high income),SSA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.199574386,1.049670615,1.171701999,1.593427879,2.290919104,2.500640914,2.609357821,3.26829523,,,,,
Sub-Saharan Africa,SSF,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518810879,2.791668079,3.1703844,3.535349294,4.064882236,4.460994423,4.779345166,5.930394544,6.331073074,7.039062161,7.431393623,8.65155983,8.766795158,8.624117851,9.186058998,9.738679886,10.05518436,9.98448874,10.35440467,
Suriname,SUR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002051944,0.002646429,0.00349046,0.008351788,0.044014765,0.146461112,0.145644286,0.145313992,0.168883075,0.287393765,0.451863554,0.616953829,0.791260265,0.94243897,1.035549417,1.160328286,1.27208285,1.31840081,1.493971969,1.578799525,1.672924922,1.86556232,1.923533678,1.845194101,1.810857177,1.820140839,2.428507805,2.578214407,2.634330629,2.748700909,
Slovak Republic,SVK,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315357,0.355396,0.394761,0.424898,0.436939,0.450574,0.466079,0.494406,0.516226,0.515601,0.521518,0.544909,0.564956,0.564715,0.555338,0.554435,0.53743,0.515184,0.501703,0.506407,0.504542,0.491124,0.485412,0.491548,0.503194,0.51479,0.504794,0.513491,
Slovenia,SVN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034808,0.065631,0.197753,0.264805,0.317835,0.390393,0.427963,0.456043,0.482519,0.508506,0.526349,0.560022,0.583286,0.608518,0.608333,0.610135,0.6105,0.631131,0.633789,0.645,0.637413,0.62397,0.606793,0.590407,0.591238,0.595298,0.577106,0.568335,0.550876,0.546228,
Sweden,SWE,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.886935,9.305145,9.190188,9.176092,9.21676,9.371542,9.268636,9.333029,9.396272,9.3059,9.160268,9.400158,9.413655,9.495769,9.302011,9.479182,9.123665,8.88369,8.778986,8.914179,9.017736,8.844042,8.654768,8.597681,8.727131,8.854383,8.822586,8.82407,8.589563,8.620421,
Eswatini,SWZ,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996669209,1.048690205,1.140039825,1.307316028,1.420403187,1.622862826,1.716114488,1.878413753,1.995060698,2.072277027,2.540657244,2.708450788,2.903973266,3.022245274,3.056945569,3.158983593,3.190104064,3.262427446,3.533816851,3.849719988,3.927042413,4.052137852,4.49662447,4.69001627,4.98230505,5.322908401,5.787860394,6.205593109,6.228406209,6.250788235,
Sint Maarten (Dutch part),SXM,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.370520622,1.370026242,1.345952392,1.54946506,1.540036201,1.522140026,1.5118891,1.480350852,1.386570692,1.441773519,,
Seychelles,SYC,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.156370118,2.990741031,3.060938589,3.112749059,3.076961584,2.990298601,2.89153077,2.873320624,2.965389535,2.983303627,3.034318884,3.151997861,3.215030587,3.344119559,4.059949192,3.955362685,3.894555429,4.240203004,5.613603428,7.102868897,6.725278309,6.883865356,7.624689579,7.959093094,7.84367466,8.157078743,7.815332413,7.968673229,7.950861957,8.023819207,
Syrian Arab Republic,SYR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.028408051,1.101731181,1.079315066,1.07937181,1.086520076,1.071653962,1.017905712,1.024482644,1.02636569,
Chad,TCD,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.3853549,118.0323614,100.5079667,96.89106435,136.174404,145.1591205,158.8829177,162.0979158,171.1126589,155.9035846,160.5612738,178.7932641,179.3671535,176.2359918,188.3212478,224.6400433,239.8118686,241.2496601,257.1137082,230.7775078,242.6988982,258.1313171,285.3535156,308.4197083,300.3861084,252.0751953,246.8844147,243.6545715,249.7881699,252.0279603,
East Asia & Pacific (IDA & IBRD countries),TEA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.9382723,139.9694399,141.2921382,126.7086584,168.5254033,183.3603562,189.7650237,190.3463892,206.2160898,205.547953,221.2582344,220.0471425,227.5120928,216.9018507,207.185725,212.7337514,205.4345698,210.0008114,230.252169,232.1312279,230.9139485,228.6249695,237.8992462,240.6512604,238.2344513,241.5521545,243.5530853,239.7217255,237.4374555,238.7113933,
Thailand,THA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.954083925,9.158900838,9.356940967,9.733650247,9.975466712,10.33144901,10.5614627,10.8414537,11.58528242,11.12609617,11.02766934,10.99789778,11.00966581,11.04127695,11.13557545,11.34903368,11.57794039,11.55393115,11.915316,11.84819898,12.18968236,12.38719749,12.24970341,12.30076027,12.4879427,12.64086056,12.73108006,12.84471607,12.7228943,12.57363246,
Tajikistan,TJK,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22E-06,1.01E-05,6.65E-05,0.000848822,0.003016897,0.011658137,0.060724359,0.098646678,0.183271024,0.228540269,0.274134996,0.351268674,0.410736837,0.512804093,0.586032723,0.622727413,0.73141367,0.906625893,1.139681656,1.26830117,1.409649761,1.564780235,1.669687748,1.649360299,1.650559902,1.914028645,2.030313253,2.230570078,2.282943875,2.351437361,
Turkmenistan,TKM,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52E-07,4.94E-07,1.54E-05,0.000186217,0.001918601,0.015141039,0.189471216,0.301367752,0.35051401,0.425014451,0.456445526,0.512058106,0.546200428,0.601318075,0.620854993,0.64440823,0.702100964,0.747111621,1.17066795,1.275215433,1.289596,1.425625277,1.577836105,1.634109506,1.682040102,1.64451342,1.612786364,1.623004652,1.603425066,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32730683,0.358046143,0.371457996,0.389450247,0.339473197,0.335183428,0.333055647,0.351952962,0.370468825,0.374679766,0.410481503,0.454532027,0.436645794,0.487293696,0.452933233,0.4575738,0.432427953,0.40896954,0.393545298,0.420643992,
Middle East & North Africa (IDA & IBRD countries),TMN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703357152,0.744719368,0.782353186,0.764748764,0.952215192,0.891087879,0.885937627,0.854217227,0.867182861,0.909561224,0.93921119,0.93521276,0.986839922,1.055491152,1.119205372,1.16630641,1.311627715,1.297229064,1.330302929,1.385911881,1.475990905,1.452684751,1.485128827,1.424903507,1.399188733,1.457929254,1.487073164,1.541517671,1.582354449,1.671150758,
South Asia (IDA & IBRD),TSA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.498459032,2.45473157,2.234077799,2.374677174,2.633509254,2.686966679,2.687455155,2.548281035,2.473136948,2.542846815,2.786787821,2.803163906,2.616226144,2.83767076,3.008773248,3.306586479,3.264960019,3.584999741,4.353284442,3.126558618,3.484075626,3.949606895,4.097177982,4.317299843,4.374568939,4.239877701,4.10672617,4.162451744,4.309574312,4.299056021,
Tunisia,TUN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398637244,0.412731004,0.42650218,0.436176615,0.446386185,0.460614428,0.472038367,0.482375649,0.492612958,0.501924933,0.507069428,0.515608394,0.519178369,0.523395298,0.526755925,0.53217411,0.536362917,0.533338538,0.556364116,0.568902237,0.58380542,0.596331477,0.634823263,0.670525074,0.699728847,0.742019951,0.766765475,0.794180155,0.825515851,0.866729668,
Turkey,TUR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001188,0.001825,0.002921,0.004787,0.009676,0.017742,0.031042,0.055385,0.128877,0.196465,0.281508,0.414892,0.591251,0.737306,0.79283,0.834589,0.842933,0.852344,0.87996,0.903963,0.919607,0.966176,1.019856,1.070294,1.104504,1.162452,1.241052,1.379575,1.583491,1.840625,
Tuvalu,TUV,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.822119682,0.816272657,0.856702893,0.858184204,0.801055178,0.824993948,0.912992313,0.885803156,0.89994767,0.941444401,1.038969933,1.07679247,1.095177124,1.099436039,1.130563435,1.112829025,1.124700808,1.093838665,1.110773682,1.109965383,1.126182219,1.109926272,1.097848001,1.101692393,1.136475752,1.17684572,1.176437748,1.195821331,1.224866614,1.305994298,
Tanzania,TZA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.29900559,63.57068677,77.92618796,94.74373673,121.6770503,151.1916466,177.1486348,209.9974582,237.1938699,260.8005943,276.0187935,283.1021395,298.8518757,318.1037767,331.0934655,341.7256453,349.9644146,371.8208937,424.4714335,459.3488617,496.8697847,546.0731201,649.7049561,706.3092651,759.0314941,803.8115234,848.6795654,885.0828857,905.3139678,929.1896627,
Uganda,UGA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0547667,231.6712023,328.5925246,417.7230026,436.9991649,468.1576433,480.7611784,487.2401033,524.1481956,516.1037005,560.9408386,573.7908905,546.9527683,578.9012071,651.595392,620.9089529,617.1688712,645.0261298,672.986895,765.1846213,799.0122639,856.1682129,1003.277283,1042.081177,1073.747437,1125.471313,1211.940186,1270.608398,1296.653549,1299.459781,
